time,airtime,channel,co2,coding_rate,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,modulation,pm10,pm25,rssi,snr,temp,timestamp
2020-02-01T14:49:20.597512845Z,113152000,6,386,,SF8BW125,sbox9,905.1,sds-gateway-1,47.41,,,,4,4,-111,-9.25,23.63,2854498204
2020-02-01T14:51:04.762140441Z,61696000,3,194,,SF7BW125,sbox6,904.5,sds-gateway-3,55.88,,,,3,3,-15,10.25,7.83,2528963187
2020-02-01T14:52:09.889727823Z,61696000,0,1157,,SF7BW125,sbox5,903.9,sds-gateway-1,33.51,,,,0,0,-52,8.5,24.92,3023674707
2020-02-01T14:53:02.077570402Z,61696000,0,738,,SF7BW125,sbox7,903.9,sds-gateway-1,36.35,,,,0,0,-57,10.5,23.8,3076035275
2020-02-01T14:53:52.15409167Z,61696000,1,554,,SF7BW125,sbox10,904.1,sds-gateway-1,45.41,,,,6,6,-67,9,23.87,3126028523
2020-02-01T14:54:33.626893519Z,61696000,7,638,,SF7BW125,sbox3,905.3,sds-gateway-1,33.7,,,,3,3,-48,10.75,24.1,3167570740
2020-02-01T14:54:39.933641285Z,113152000,2,584,,SF8BW125,sbox11,904.3,sds-gateway-1,54.8,,,,1,1,-55,8.5,23.78,3173870852
2020-02-01T14:56:42.32393308Z,61696000,2,413,,SF7BW125,sbox4,904.3,sds-alex-apt,56.91,,,,2,2,-48,7.5,4.38,3567139171
2020-02-01T14:58:12.219933115Z,61696000,1,972,,SF7BW125,sbox2,904.1,sds-gateway-1,51.28,,,,1,1,-75,10,23.67,3386110811
2020-02-01T15:04:20.520492619Z,113152000,2,386,,SF8BW125,sbox9,904.3,sds-gateway-1,47.46,,,,0,0,-60,8.25,23.66,3754482484
2020-02-01T15:06:04.685120501Z,61696000,6,189,,SF7BW125,sbox6,905.1,sds-gateway-3,56.03,,,,0,0,-12,9.25,8.08,3428958388
2020-02-01T15:07:09.760679464Z,61696000,5,1163,,SF7BW125,sbox5,904.9,sds-gateway-1,33.47,,,,0,0,-51,10,24.92,3923657204
2020-02-01T15:08:02.133499752Z,61696000,7,743,,SF7BW125,sbox7,905.3,sds-gateway-1,36.43,,,,0,0,-55,9.75,23.8,3976016260
2020-02-01T15:08:52.094667337Z,61696000,6,551,,SF7BW125,sbox10,905.1,sds-gateway-1,45.4,,,,5,5,-66,9,23.87,4026019044
2020-02-01T15:09:33.734510822Z,61696000,1,645,,SF7BW125,sbox3,904.1,sds-gateway-1,33.73,,,,0,0,-47,10,24.07,4067555643
2020-02-01T15:09:39.961473984Z,113152000,5,588,,SF8BW125,sbox11,904.9,sds-gateway-1,54.78,,,,1,1,-58,10.75,23.8,4073854604
2020-02-01T15:11:42.29012453Z,61696000,3,419,,SF7BW125,sbox4,904.5,sds-alex-apt,56.93,,,,4,4,-47,9.75,4.29,172167187
2020-02-01T15:13:12.154563785Z,61696000,2,970,,SF7BW125,sbox2,904.3,sds-gateway-1,51.25,,,,4,4,-60,7,23.68,4286096779
2020-02-01T15:19:20.66529107Z,113152000,1,387,,SF8BW125,sbox9,904.1,sds-gateway-1,47.51,,,,17,1,-63,12,23.62,359499004
2020-02-01T15:21:04.719168125Z,61696000,4,188,,SF7BW125,sbox6,904.7,sds-gateway-3,56.11,,,,2,2,-12,9.75,8.24,33985419
2020-02-01T15:22:09.871652095Z,61696000,2,1151,,SF7BW125,sbox5,904.3,sds-gateway-1,33.4,,,,0,0,-51,8,24.88,528672299
2020-02-01T15:23:02.072404254Z,61696000,5,741,,SF7BW125,sbox7,904.9,sds-gateway-1,36,,,,0,0,-57,11.25,23.78,581030108
2020-02-01T15:23:52.042759419Z,61696000,0,563,,SF7BW125,sbox10,903.9,sds-gateway-1,43.72,,,,2,2,-67,10.25,23.85,631041835
2020-02-01T15:24:33.600837278Z,61696000,7,645,,SF7BW125,sbox3,905.3,sds-gateway-1,33.8,,,,0,0,-49,9.5,24.03,672572500
2020-02-01T15:24:39.926722159Z,113152000,7,575,,SF8BW125,sbox11,905.3,sds-gateway-1,54.74,,,,4,4,-111,-6.25,23.77,678871364
2020-02-01T15:26:42.329555126Z,61696000,2,422,,SF7BW125,sbox4,904.3,sds-alex-apt,57.08,,,,7,7,-47,7.5,5.21,1072162187
2020-02-01T15:28:12.213975078Z,61696000,3,980,,SF7BW125,sbox2,904.5,sds-gateway-1,51.22,,,,1,1,-64,10.75,23.65,891115779
2020-02-01T15:34:20.516650628Z,113152000,7,391,,SF8BW125,sbox9,905.3,sds-gateway-1,47.65,,,,4,4,-63,11,23.63,1259483020
2020-02-01T15:36:04.750068676Z,61696000,2,188,,SF7BW125,sbox6,904.3,sds-gateway-3,56.12,,,,2,2,-13,8.5,8.28,933980019
2020-02-01T15:37:09.746864636Z,61696000,6,1137,,SF7BW125,sbox5,905.1,sds-gateway-1,33.34,,,,0,0,-52,9.5,24.82,1428654340
2020-02-01T15:38:02.026430596Z,61696000,6,746,,SF7BW125,sbox7,905.1,sds-gateway-1,36.64,,,,0,0,-55,9.5,23.78,1481010820
2020-02-01T15:38:52.17310663Z,61696000,1,559,,SF7BW125,sbox10,904.1,sds-gateway-1,45.49,,,,5,5,-60,9,23.85,1531032203
2020-02-01T15:39:33.658459666Z,61696000,6,649,,SF7BW125,sbox3,905.1,sds-gateway-1,33.94,,,,0,0,-47,9,24.01,1572556980
2020-02-01T15:39:39.898542947Z,113152000,3,583,,SF8BW125,sbox11,904.5,sds-gateway-1,54.66,,,,0,0,-55,11.5,23.75,1578855236
2020-02-01T15:41:42.285745325Z,61696000,3,418,,SF7BW125,sbox4,904.5,sds-alex-apt,57.09,,,,12,9,-47,10,5.6,1972156371
2020-02-01T15:43:12.152458845Z,61696000,4,974,,SF7BW125,sbox2,904.7,sds-gateway-1,51.29,,,,0,0,-60,10.25,23.67,1791102003
2020-02-01T15:49:20.570587122Z,113152000,2,402,,SF8BW125,sbox9,904.3,sds-gateway-1,47.89,,,,0,0,-63,8,23.6,2159467124
2020-02-01T15:51:04.684935754Z,61696000,3,187,,SF7BW125,sbox6,904.5,sds-gateway-3,56.32,,,,0,0,-13,10.5,8.64,1833974323
2020-02-01T15:52:09.693477916Z,61696000,3,1121,,SF7BW125,sbox5,904.5,sds-gateway-1,33.4,,,,0,0,-52,9.75,24.74,2328637123
2020-02-01T15:53:02.067981827Z,61696000,4,751,,SF7BW125,sbox7,904.7,sds-gateway-1,36.81,,,,0,0,-57,10,23.79,2380992267
2020-02-01T15:53:52.037263906Z,61696000,7,561,,SF7BW125,sbox10,905.3,sds-gateway-1,45.69,,,,5,5,-64,9.25,23.82,2431022540
2020-02-01T15:54:33.681496803Z,61696000,1,648,,SF7BW125,sbox3,904.1,sds-gateway-1,34.1,,,,0,0,-47,9.5,24,2472541531
2020-02-01T15:54:39.923746081Z,113152000,7,590,,SF8BW125,sbox11,905.3,sds-gateway-1,54.78,,,,3,3,-109,-7,23.75,2478839316
2020-02-01T15:56:42.333304702Z,61696000,2,416,,SF7BW125,sbox4,904.3,sds-alex-apt,57.06,,,,12,9,-47,8,6.19,2872149915
2020-02-01T15:58:12.096673172Z,61696000,0,980,,SF7BW125,sbox2,903.9,sds-gateway-1,51.29,,,,1,1,-63,9.75,23.65,2691088227
2020-02-01T16:04:20.50960237Z,113152000,4,413,,SF8BW125,sbox9,904.7,sds-gateway-1,47.9,,,,1,1,-64,11,23.6,3059451140
2020-02-01T16:06:04.709666356Z,61696000,1,188,,SF7BW125,sbox6,904.1,sds-gateway-3,56.49,,,,0,0,-12,10.25,9.18,2733968427
2020-02-01T16:07:09.659276479Z,61696000,1,1109,,SF7BW125,sbox5,904.1,sds-gateway-1,33.44,,,,0,0,-55,10.25,24.72,3228619547
2020-02-01T16:08:02.007365995Z,61696000,7,759,,SF7BW125,sbox7,905.3,sds-gateway-1,37.07,,,,0,0,-55,12.25,23.82,3280973364
2020-02-01T16:08:52.166442604Z,61696000,0,578,,SF7BW125,sbox10,903.9,sds-gateway-1,45.81,,,,3,3,-58,9,23.88,3331012851
2020-02-01T16:09:33.539115939Z,61696000,5,655,,SF7BW125,sbox3,904.9,sds-gateway-1,34.15,,,,0,0,-48,10.25,24.11,3372526028
2020-02-01T16:09:39.842786224Z,113152000,3,604,,SF8BW125,sbox11,904.5,sds-gateway-1,54.78,,,,2,2,-59,11,23.8,3378823180
2020-02-01T16:11:42.296732579Z,61696000,6,409,,SF7BW125,sbox4,905.1,sds-alex-apt,56.68,,,,0,0,-42,9.5,6.39,3772142084
2020-02-01T16:13:12.154102567Z,61696000,5,1003,,SF7BW125,sbox2,904.9,sds-gateway-1,51.32,,,,2,2,-60,9.25,23.77,3591074524
2020-02-01T16:19:20.447552453Z,113152000,5,422,,SF8BW125,sbox9,904.9,sds-gateway-1,48.33,,,,1,1,-65,12,23.72,3959435292
2020-02-01T16:21:04.744765438Z,61696000,7,182,,SF7BW125,sbox6,905.3,sds-gateway-3,56.13,,,,1,1,-15,10.75,9.45,3633962140
2020-02-01T16:22:09.683608014Z,61696000,6,1094,,SF7BW125,sbox5,905.1,sds-gateway-1,33.27,,,,0,0,-54,9.75,24.77,4128602100
2020-02-01T16:23:02.044014124Z,61696000,6,792,,SF7BW125,sbox7,905.1,sds-gateway-1,37.2,,,,0,0,-51,10,24,4180954452
2020-02-01T16:23:52.025757277Z,61696000,2,609,,SF7BW125,sbox10,904.3,sds-gateway-1,45.17,,,,3,3,-58,8.25,24.24,4231003139
2020-02-01T16:24:39.900506029Z,113152000,2,618,,SF8BW125,sbox11,904.3,sds-gateway-1,54.85,,,,3,3,-63,8.5,23.89,4278807116
2020-02-01T16:26:42.343693533Z,61696000,7,401,,SF7BW125,sbox4,905.3,sds-alex-apt,57.14,,,,0,0,-45,9.25,6.33,377168636
2020-02-01T16:28:12.091273469Z,61696000,6,1019,,SF7BW125,sbox2,905.1,sds-gateway-1,51.58,,,,1,1,-61,9.25,23.87,196093372
2020-02-01T16:34:20.503293826Z,113152000,3,437,,SF8BW125,sbox9,904.5,sds-gateway-1,48.28,,,,1,1,-66,11.75,23.8,564452084
2020-02-01T16:36:04.667930464Z,61696000,3,181,,SF7BW125,sbox6,904.5,sds-gateway-3,56.27,,,,9,5,-13,9.75,9.4,238988435
2020-02-01T16:37:09.633597704Z,61696000,5,1081,,SF7BW125,sbox5,904.9,sds-gateway-1,33.34,,,,0,0,-55,10,24.79,733617220
2020-02-01T16:39:39.840235529Z,113152000,1,639,,SF8BW125,sbox11,904.1,sds-gateway-1,54.88,,,,5,5,-61,11.75,23.96,883823860
2020-02-01T16:41:42.294852234Z,61696000,3,404,,SF7BW125,sbox4,904.5,sds-alex-apt,57.93,,,,7,7,-47,9.75,7.26,1277160267
2020-02-01T16:43:12.136125114Z,61696000,3,1033,,SF7BW125,sbox2,904.5,sds-gateway-1,51.61,,,,1,1,-63,10,23.88,1096079595
2020-02-01T16:49:20.464356847Z,113152000,0,439,,SF8BW125,sbox9,903.9,sds-gateway-1,48.45,,,,2,2,-67,10.25,23.86,1464436084
2020-02-01T16:51:04.686472342Z,61696000,0,177,,SF7BW125,sbox6,903.9,sds-gateway-3,56.51,,,,17,9,-17,9.5,9.66,1138981867
2020-02-01T16:52:09.579564274Z,61696000,3,1069,,SF7BW125,sbox5,904.5,sds-gateway-1,33.37,,,,0,0,-57,10,24.83,1633599195
2020-02-01T16:54:39.895279472Z,113152000,6,653,,SF8BW125,sbox11,905.1,sds-gateway-1,54.9,,,,0,0,-59,11.5,24.02,1783808196
2020-02-01T16:56:42.257040934Z,61696000,2,400,,SF7BW125,sbox4,904.3,sds-alex-apt,58.13,,,,8,8,-43,7.25,7.76,2177151483
2020-02-01T16:58:12.169369914Z,61696000,1,1045,,SF7BW125,sbox2,904.1,sds-gateway-1,51.65,,,,2,2,-63,10.75,23.89,1996066115
2020-02-01T17:04:20.393397832Z,113152000,2,468,,SF8BW125,sbox9,904.3,sds-gateway-1,48.51,,,,1,1,-66,8.75,23.84,2364420308
2020-02-01T17:06:04.713129756Z,61696000,2,173,,SF7BW125,sbox6,904.3,sds-gateway-3,56.97,,,,0,0,-13,7.75,10.18,2038975283
2020-02-01T17:09:39.921985755Z,113152000,0,668,,SF8BW125,sbox11,903.9,sds-gateway-1,55,,,,0,0,-61,12,24.11,2683791708
2020-02-01T17:13:12.039311737Z,61696000,7,1058,,SF7BW125,sbox2,905.3,sds-gateway-1,51.83,,,,2,2,-63,10.75,23.91,2896052052
2020-02-01T17:19:20.44177399Z,113152000,3,487,,SF8BW125,sbox9,904.5,sds-gateway-1,48.7,,,,0,0,-64,11.75,23.89,3264404180
2020-02-01T17:21:04.627208127Z,61696000,4,173,,SF7BW125,sbox6,904.7,sds-gateway-3,56.51,,,,1,1,-15,10.25,10.77,2938968011
2020-02-01T17:22:09.594115661Z,61696000,1,1043,,SF7BW125,sbox5,904.1,sds-gateway-1,33.41,,,,0,0,-55,9.5,24.82,3433564411
2020-02-01T17:24:39.786639551Z,113152000,3,667,,SF8BW125,sbox11,904.5,sds-gateway-1,55.07,,,,4,4,-59,11.5,24.11,3583775644
2020-02-01T17:28:12.082950842Z,61696000,4,1073,,SF7BW125,sbox2,904.7,sds-gateway-1,51.82,,,,2,2,-63,9.5,23.89,3796038243
2020-02-01T17:34:20.394434422Z,113152000,6,498,,SF8BW125,sbox9,905.1,sds-gateway-1,48.79,,,,0,0,-64,11.25,23.9,4164388244
2020-02-01T17:36:04.723954022Z,61696000,2,172,,SF7BW125,sbox6,904.3,sds-gateway-3,56.45,,,,2,2,-13,8.5,11.3,3838960483
2020-02-01T17:37:09.592029439Z,61696000,5,1031,,SF7BW125,sbox5,904.9,sds-gateway-1,33.35,,,,0,0,-55,10.25,24.79,38579556
2020-02-01T17:39:39.835814019Z,113152000,2,690,,SF8BW125,sbox11,904.3,sds-gateway-1,55.11,,,,2,2,-57,8,24.14,188792444
2020-02-01T17:43:12.056261895Z,61696000,7,1089,,SF7BW125,sbox2,905.3,sds-gateway-1,51.93,,,,1,1,-67,8.75,23.87,149016980
2020-02-01T17:49:20.450936832Z,113152000,1,515,,SF8BW125,sbox9,904.1,sds-gateway-1,48.98,,,,1,1,-64,10.25,23.9,517364732
2020-02-01T17:51:04.673026977Z,61696000,6,160,,SF7BW125,sbox6,905.1,sds-gateway-3,55.94,,,,1,1,-13,10,11.56,443985396
2020-02-01T17:52:09.502015111Z,61696000,7,1012,,SF7BW125,sbox5,905.3,sds-gateway-1,33.37,,,,0,0,-60,10,24.75,686521796
2020-02-01T17:54:39.813613583Z,113152000,3,697,,SF8BW125,sbox11,904.5,sds-gateway-1,55.22,,,,0,0,-54,11.5,24.15,836736492
2020-02-01T17:56:42.30086224Z,61696000,6,387,,SF7BW125,sbox4,905.1,sds-alex-apt,57.66,,,,4,4,-44,9.5,8.78,841235444
2020-02-01T17:58:12.00902168Z,61696000,0,1107,,SF7BW125,sbox2,903.9,sds-gateway-1,52.08,,,,3,3,-67,10.25,23.89,1049003667
2020-02-01T18:04:20.414815226Z,113152000,7,529,,SF8BW125,sbox9,905.3,sds-gateway-1,49.08,,,,1,1,-70,11.5,23.93,1417349220
2020-02-01T18:06:05.076447577Z,61696000,0,164,,SF7BW125,sbox6,903.9,sds-gateway-3,55.86,,,,2,2,-15,10.25,12.27,1343977523
2020-02-01T18:07:09.568496349Z,61696000,0,1015,,SF7BW125,sbox5,903.9,sds-gateway-1,33.79,,,,0,0,-54,10.5,24.72,1586504683
2020-02-01T18:09:39.756963184Z,113152000,2,707,,SF8BW125,sbox11,904.3,sds-gateway-1,55.36,,,,3,3,-54,8.5,24.19,1736719972
2020-02-01T18:11:42.251868185Z,61696000,3,394,,SF7BW125,sbox4,904.5,sds-alex-apt,58.52,,,,8,6,-47,10.5,9.49,1741224459
2020-02-01T18:13:12.051481828Z,61696000,2,1121,,SF7BW125,sbox2,904.3,sds-gateway-1,53.07,,,,1,1,-60,7.5,23.92,1948988091
2020-02-01T18:19:20.362125821Z,113152000,4,538,,SF8BW125,sbox9,904.7,sds-gateway-1,50.48,,,,2,2,-87,12,24.01,2317332804
2020-02-01T18:21:04.844922274Z,61696000,5,166,,SF7BW125,sbox6,904.9,sds-gateway-3,55.29,,,,0,0,-53,-0.25,12.93,2243968340
2020-02-01T18:22:09.500816472Z,61696000,7,1029,,SF7BW125,sbox5,905.3,sds-gateway-1,34.7,,,,0,0,-57,9.75,24.79,2486486292
2020-02-01T18:24:39.706973065Z,113152000,6,713,,SF8BW125,sbox11,905.1,sds-gateway-1,55.67,,,,6,6,-57,11,24.29,2636703908
2020-02-01T18:26:42.239781657Z,61696000,5,387,,SF7BW125,sbox4,904.9,sds-alex-apt,58.67,,,,0,0,-45,9.75,10.11,2641213180
2020-02-01T18:28:11.996505251Z,61696000,3,1114,,SF7BW125,sbox2,904.5,sds-gateway-1,53.13,,,,6,6,-59,9.25,23.96,2848975723
2020-02-01T18:34:20.312864522Z,113152000,7,539,,SF8BW125,sbox9,905.3,sds-gateway-1,49.9,,,,1,1,-77,11.5,24.01,3217316932
2020-02-01T18:36:04.660311766Z,61696000,6,157,,SF7BW125,sbox6,905.1,sds-gateway-3,55.04,,,,1,1,-15,9.75,13,3143958940
2020-02-01T18:37:09.620465237Z,61696000,1,1040,,SF7BW125,sbox5,904.1,sds-gateway-1,34.52,,,,0,0,-60,9.5,24.78,3386469083
2020-02-01T18:39:39.756999998Z,113152000,4,701,,SF8BW125,sbox11,904.7,sds-gateway-1,55.72,,,,5,5,-58,10.75,24.25,3536687844
2020-02-01T18:43:11.948913698Z,61696000,4,1102,,SF7BW125,sbox2,904.7,sds-gateway-1,52.69,,,,6,6,-66,9.75,23.93,3748961835
2020-02-01T18:49:20.355651581Z,113152000,4,529,,SF8BW125,sbox9,904.7,sds-gateway-1,50.49,,,,5,5,-75,11.5,23.96,4117300948
2020-02-01T18:51:04.954424273Z,61696000,0,151,,SF7BW125,sbox6,903.9,sds-gateway-3,55.51,,,,13,5,-17,10,12.82,4043949707
2020-02-01T18:54:39.697961318Z,113152000,2,701,,SF8BW125,sbox11,904.3,sds-gateway-1,55.92,,,,0,0,-49,9.25,24.33,141704708
2020-02-01T18:54:53.19138227Z,205824000,3,836,,SF9BW125,sbox5,904.5,sds-gateway-1,32.91,,,,3,3,-95,-6.5,24.98,155151228
2020-02-01T18:54:53.599721499Z,205824000,5,836,,SF9BW125,sbox5,904.9,sds-gateway-1,32.91,,,,3,3,-93,-2.25,24.98,155151236
2020-02-01T18:56:42.441858718Z,61696000,5,368,,SF7BW125,sbox4,904.9,sds-alex-apt,58.13,,,,0,0,-43,9,10.71,864657532
2020-02-01T18:58:12.009480661Z,61696000,5,1136,,SF7BW125,sbox2,904.9,sds-gateway-1,52.8,,,,4,4,-50,9.25,24.22,353980996
2020-02-01T19:04:20.298515111Z,113152000,2,561,,SF8BW125,sbox9,904.3,center-for-civic-innovation,50.25,,,,0,0,-113,-10,24.56,2335805348
2020-02-01T19:06:04.607832974Z,61696000,5,142,,SF7BW125,sbox6,904.9,sds-gateway-3,55.69,,,,3,3,-13,10,13.19,648973228
2020-02-01T19:09:39.665286123Z,113152000,6,676,,SF8BW125,sbox11,905.1,sds-gateway-1,56,,,,0,0,-63,11.75,24.31,1041688412
2020-02-01T19:09:53.052893517Z,71936000,6,813,,SF7BW125,sbox5,905.1,sds-gateway-1,32.16,,,,7,4,-52,9.5,25.28,1054999804
2020-02-01T19:11:42.248789631Z,61696000,7,369,,SF7BW125,sbox4,905.3,sds-alex-apt,57.87,,,,0,0,-45,10.25,11.4,1764644532
2020-02-01T19:13:11.933085888Z,61696000,6,1174,,SF7BW125,sbox2,905.1,sds-gateway-1,52.7,,,,2,2,-48,10.75,24.6,1253966940
2020-02-01T19:19:20.300006769Z,113152000,5,586,,SF8BW125,sbox9,904.9,sds-gateway-1,50.05,,,,1,1,-48,11.75,24.81,242163364
2020-02-01T19:21:04.667797998Z,61696000,2,142,,SF7BW125,sbox6,904.3,sds-gateway-3,55.59,,,,0,0,-15,7,13.66,1548963283
2020-02-01T19:24:39.725141591Z,113152000,7,675,,SF8BW125,sbox11,905.3,sds-gateway-1,56,,,,3,3,-54,11.5,24.33,561533988
2020-02-01T19:24:52.961255364Z,61696000,5,805,,SF7BW125,sbox5,904.9,sds-gateway-1,32.04,,,,7,4,-51,9,25.16,574833668
2020-02-01T19:26:42.249032073Z,61696000,1,362,,SF7BW125,sbox4,904.1,sds-alex-apt,57.58,,,,0,0,-46,9.75,11.53,2664631283
2020-02-01T19:28:11.968198784Z,61696000,6,1210,,SF7BW125,sbox2,905.1,sds-gateway-1,52.59,,,,1,1,-96,-6,24.71,773814780
2020-02-01T19:34:20.27168886Z,113152000,7,602,,SF8BW125,sbox9,905.3,sds-gateway-1,50.11,,,,1,1,-47,11.5,24.94,1142147332
2020-02-01T19:36:04.655235827Z,61696000,2,139,,SF7BW125,sbox6,904.3,sds-gateway-3,55.32,,,,1,1,-63,-1.25,14.24,2448953187
2020-02-01T19:39:39.698750754Z,113152000,0,656,,SF8BW125,sbox11,903.9,sds-gateway-1,56.06,,,,1,1,-57,11.75,24.14,1461517932
2020-02-01T19:39:53.003170407Z,61696000,3,720,,SF7BW125,sbox5,904.5,sds-gateway-1,33.21,,,,8,4,-57,10,24.61,1474816115
2020-02-01T19:41:42.228688647Z,61696000,3,369,,SF7BW125,sbox4,904.5,sds-alex-apt,57,,,,0,0,-47,10,13.02,3564617499
2020-02-01T19:43:11.977603652Z,61696000,1,1210,,SF7BW125,sbox2,904.1,sds-gateway-1,52.46,,,,5,5,-46,9.75,24.79,1673800891
2020-02-01T19:49:20.296526011Z,113152000,5,611,,SF8BW125,sbox9,904.9,sds-gateway-1,50.01,,,,1,1,-43,11.25,24.86,2042131300
2020-02-01T19:51:05.11462231Z,61696000,6,137,,SF7BW125,sbox6,905.1,sds-gateway-3,55.2,,,,0,0,-13,10,14.94,3348942748
2020-02-01T19:54:39.664072598Z,113152000,0,640,,SF8BW125,sbox11,903.9,sds-gateway-1,56.21,,,,0,0,-108,-5,23.98,2361501796
2020-02-01T19:56:42.161179528Z,61696000,6,365,,SF7BW125,sbox4,905.1,sds-alex-apt,55.37,,,,0,0,-45,10.5,14.29,169635596
2020-02-01T19:58:11.897438753Z,61696000,2,1192,,SF7BW125,sbox2,904.3,sds-gateway-1,52.27,,,,2,2,-48,8.25,24.76,158869403
2020-02-01T20:04:20.21258253Z,113152000,6,596,,SF8BW125,sbox9,905.1,sds-gateway-1,50.1,,,,8,8,-43,11,24.81,527197572
2020-02-01T20:06:04.629297818Z,61696000,1,140,,SF7BW125,sbox6,904.1,sds-gateway-3,54.83,,,,0,0,-15,10,14.87,4248931987
2020-02-01T20:09:39.742227943Z,113152000,7,635,,SF8BW125,sbox11,905.3,sds-gateway-1,56.41,,,,1,1,-54,11.5,23.75,846568180
2020-02-01T20:09:52.979589854Z,61696000,7,605,,SF7BW125,sbox5,905.3,sds-gateway-1,32.73,,,,7,4,-52,10.25,24.06,859863148
2020-02-01T20:11:42.201364299Z,61696000,0,368,,SF7BW125,sbox4,903.9,sds-alex-apt,54.82,,,,0,0,-48,10.25,14.56,1069620595
2020-02-01T20:13:11.953512328Z,61696000,5,1156,,SF7BW125,sbox2,904.9,sds-gateway-1,52.97,,,,0,0,-61,9,24.76,1058855532
2020-02-01T20:19:20.266730508Z,113152000,5,574,,SF8BW125,sbox9,904.9,sds-gateway-1,50.64,,,,2,2,-48,12.25,24.93,1427181636
2020-02-01T20:21:04.545714359Z,61696000,3,135,,SF7BW125,sbox6,904.5,sds-gateway-3,55.1,,,,0,0,-15,9.5,14.65,853954147
2020-02-01T20:24:39.611984218Z,113152000,3,667,,SF8BW125,sbox11,904.5,sds-gateway-1,53.19,,,,1,1,-57,11.25,20.44,1746552332
2020-02-01T20:24:53.006629473Z,61696000,0,679,,SF7BW125,sbox5,903.9,sds-gateway-1,37.54,,,,1,1,-57,9.75,24.3,1759845963
2020-02-01T20:26:42.228152976Z,61696000,3,374,,SF7BW125,sbox4,904.5,sds-alex-apt,54.47,,,,0,0,-45,9.75,14.67,1969605707
2020-02-01T20:28:11.901494434Z,61696000,6,1162,,SF7BW125,sbox2,905.1,sds-gateway-1,53.14,,,,0,0,-67,9.5,24.81,1958840308
2020-02-01T20:36:04.537439355Z,61696000,5,133,,SF7BW125,sbox6,904.9,sds-gateway-3,55.37,,,,1,1,-13,10.5,14.35,1753943532
2020-02-01T20:39:39.570524417Z,113152000,7,659,,SF8BW125,sbox11,905.3,sds-gateway-1,56.74,,,,3,3,-109,-7.75,18.6,2646536388
2020-02-01T20:41:42.121583379Z,61696000,5,368,,SF7BW125,sbox4,904.9,sds-alex-apt,54.56,,,,0,0,-42,9.5,14.26,2869589860
2020-02-01T20:51:04.627835154Z,61696000,2,136,,SF7BW125,sbox6,904.3,sds-gateway-3,55.84,,,,1,1,-13,8,14.06,2653933331
2020-02-01T20:54:39.682607775Z,113152000,7,645,,SF8BW125,sbox11,905.3,sds-gateway-1,57.84,,,,0,0,-59,12.75,17.95,3546521436
2020-02-01T20:56:42.076480973Z,61696000,3,367,,SF7BW125,sbox4,904.5,sds-alex-apt,55.6,,,,0,0,-45,9.5,13.39,3769574595
2020-02-01T21:02:51.032106939Z,205824000,6,1300,,SF9BW125,sbox8,905.1,center-for-civic-innovation,53.78,,,,1,1,-114,2.5,23.38,856617732
2020-02-01T21:04:20.155960518Z,113152000,5,691,,SF8BW125,sbox9,904.9,sds-gateway-1,51.43,,,,0,0,-113,-9.25,21.85,4127134204
2020-02-01T21:06:04.557718763Z,61696000,6,126,,SF7BW125,sbox6,905.1,sds-gateway-3,56.78,,,,0,0,-11,9.25,13.68,3553923676
2020-02-01T21:09:39.564128356Z,113152000,7,601,,SF8BW125,sbox11,905.3,sds-gateway-1,58.24,,,,1,1,-112,-7.25,16.11,151538172
2020-02-01T21:09:52.902212586Z,61696000,3,1119,,SF7BW125,sbox5,904.5,center-for-civic-innovation,41.46,,,,2,2,-61,10.25,20.25,1278406227
2020-02-01T21:11:42.129884413Z,61696000,5,364,,SF7BW125,sbox4,904.9,sds-alex-apt,57.12,,,,0,0,-45,10.25,12.6,374592916
2020-02-01T21:13:11.897250397Z,61696000,3,1710,,SF7BW125,sbox2,904.5,center-for-civic-innovation,52.06,,,,24,24,-53,10,19.64,1477413683
2020-02-01T21:19:20.161827556Z,113152000,4,718,,SF8BW125,sbox9,904.7,center-for-civic-innovation,55.63,,,,9,9,-51,11.75,19.08,1845731780
2020-02-01T21:21:04.586929359Z,61696000,2,122,,SF7BW125,sbox6,904.3,sds-gateway-3,58.21,,,,0,0,-11,7.5,13.36,158946187
2020-02-01T21:24:39.599208421Z,113152000,2,593,,SF8BW125,sbox11,904.3,sds-gateway-1,59.4,,,,2,2,-54,9,15.77,1051523436
2020-02-01T21:26:42.079659991Z,61696000,4,366,,SF7BW125,sbox4,904.7,sds-alex-apt,58.7,,,,0,0,-46,9.75,11.65,1274578323
2020-02-01T21:28:11.87154375Z,61696000,2,1705,,SF7BW125,sbox2,904.3,center-for-civic-innovation,50.26,,,,2,2,-48,8,19.81,2377400923
2020-02-01T21:31:23.248197854Z,205824000,7,1393,,SF9BW125,sbox5,905.3,center-for-civic-innovation,40.65,,,,9,9,-115,-6,20.44,2568782244
2020-02-01T21:32:39.94216167Z,205824000,5,1677,,SF9BW125,sbox8,904.9,center-for-civic-innovation,48.94,,,,11,11,-55,12.5,21.12,2645458548
2020-02-01T21:34:20.169017827Z,113152000,3,748,,SF8BW125,sbox9,904.5,center-for-civic-innovation,54.2,,,,20,20,-59,10.25,19.56,2745716916
2020-02-01T21:36:04.495018116Z,61696000,1,124,,SF7BW125,sbox6,904.1,sds-gateway-3,59.54,,,,1,1,-13,10.5,13.09,1058936587
