time,airtime,channel,co2,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,pm10,pm25,rssi,snr,temp,timestamp
2020-02-10T14:10:27.78430169Z,113152000,5,112,SF8BW125,sbox6,904.9,sds-gateway-3,55.59,38.026337,-78.50461,1,1,-8,11.5,9.63,927131188
2020-02-10T14:11:35.053184726Z,61696000,2,379,SF7BW125,sbox4,904.3,sds-alex-apt,73.79,38.027557,-78.51521,0,0,-38,8.5,6.39,2041214483
2020-02-10T14:12:18.279276444Z,61696000,2,519,SF7BW125,sbox11,904.3,sds-gateway-1,40.56,38.030388,-78.484,4,4,-57,6.75,18.06,3757763315
2020-02-10T14:13:28.09411115Z,205824000,2,850,SF9BW125,sbox7,904.3,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-108,2.5,5.16,2154283420
2020-02-10T14:16:57.161224809Z,61696000,7,448,SF7BW125,sbox5,905.3,eui-60c5a8fffe766154,57.71,38.035526,-78.49217,2,2,-46,11,6.56,2897006508
2020-02-10T14:17:54.639074821Z,61696000,5,709,SF7BW125,sbox8,904.9,sds-gateway-1,49.19,38.030388,-78.484,1,1,-57,10,18,4094205028
2020-02-10T14:20:24.187595978Z,61696000,7,406,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,63.36,38.020855,-78.47398,0,0,-76,9.25,7.07,2084838684
2020-02-10T14:24:53.003856593Z,61696000,2,474,SF7BW125,sbox10,904.3,center-for-civic-innovation,36.32,38.030693,-78.47908,9,2,-64,7.25,25.47,451124203
2020-02-10T14:25:27.702397399Z,113152000,2,112,SF8BW125,sbox6,904.3,sds-gateway-3,55.64,38.026337,-78.50461,1,1,-11,8.75,9.77,1827124300
2020-02-10T14:26:34.98349239Z,61696000,7,375,SF7BW125,sbox4,905.3,sds-alex-apt,73.34,38.027557,-78.51521,0,0,-42,10.75,6.55,2941206404
2020-02-10T14:27:18.220909172Z,61696000,0,520,SF7BW125,sbox11,903.9,sds-gateway-1,40.52,38.030388,-78.484,3,3,-59,9.5,18.26,362780987
2020-02-10T14:28:27.036599014Z,205824000,3,850,SF9BW125,sbox7,904.5,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-109,1.25,5.16,3053275300
2020-02-10T14:31:57.151569135Z,61696000,3,453,SF7BW125,sbox5,904.5,eui-60c5a8fffe766154,57.9,38.035526,-78.49217,1,1,-44,9.5,6.93,3797000563
2020-02-10T14:32:54.680344799Z,61696000,2,712,SF7BW125,sbox8,904.3,sds-gateway-1,49.01,38.030388,-78.484,0,0,-57,6.75,18.1,699215027
2020-02-10T14:35:24.158562594Z,61696000,5,406,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,63.03,38.020855,-78.47398,5,5,-73,10.75,7.46,2984834164
2020-02-10T14:39:53.006304673Z,61696000,7,495,SF7BW125,sbox10,905.3,center-for-civic-innovation,38,38.030693,-78.47908,5,2,-61,9.75,23.92,1351115004
2020-02-10T14:40:27.73700549Z,113152000,4,109,SF8BW125,sbox6,904.7,sds-gateway-3,55.69,38.026337,-78.50461,2,2,-11,11.25,9.91,2727117260
2020-02-10T14:41:35.19721618Z,61696000,1,381,SF7BW125,sbox4,904.1,sds-alex-apt,72.84,38.027557,-78.51521,0,0,-39,9.75,7.24,3841198075
2020-02-10T14:42:19.17334633Z,61696000,6,506,SF7BW125,sbox11,905.1,sds-gateway-1,40.38,38.030388,-78.484,3,3,-60,9,18.38,1263765316
2020-02-10T14:43:27.084595913Z,205824000,4,850,SF9BW125,sbox7,904.7,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-111,2.5,5.16,3953266340
2020-02-10T14:46:57.14615465Z,61696000,5,448,SF7BW125,sbox5,904.9,eui-60c5a8fffe766154,57.11,38.035526,-78.49217,3,3,-45,9,7.33,402026948
2020-02-10T14:47:54.624291042Z,61696000,5,712,SF7BW125,sbox8,904.9,sds-gateway-1,48.81,38.030388,-78.484,0,0,-59,9.5,18.49,1599191724
2020-02-10T14:50:24.148360926Z,61696000,4,404,SF7BW125,sbox3,904.7,link-lab-smart-cville-2,62.23,38.020855,-78.47398,3,3,-74,9.75,7.9,3884829251
2020-02-10T14:54:52.909903921Z,61696000,2,532,SF7BW125,sbox10,904.3,center-for-civic-innovation,39.28,38.030693,-78.47908,1,1,-62,7.25,22.64,2251105939
2020-02-10T14:55:28.83273213Z,113152000,7,112,SF8BW125,sbox6,905.3,sds-gateway-3,55.71,38.026337,-78.50461,2,2,-13,12,10.15,3628109452
2020-02-10T14:56:35.016486582Z,61696000,2,382,SF7BW125,sbox4,904.3,sds-alex-apt,72.02,38.027557,-78.51521,0,0,-41,7.75,7.78,446221779
2020-02-10T14:57:18.242231457Z,61696000,0,512,SF7BW125,sbox11,903.9,sds-gateway-1,39.97,38.030388,-78.484,1,1,-59,9.5,18.95,2162750787
2020-02-10T14:58:27.032538812Z,205824000,6,850,SF9BW125,sbox7,905.1,sds-alex-apt,50.04,38.027557,-78.51521,1,1,-107,5,5.16,558289540
2020-02-10T15:01:57.149358342Z,61696000,1,452,SF7BW125,sbox5,904.1,eui-60c5a8fffe766154,55.96,38.035526,-78.49217,4,4,-47,10,7.69,1302020507
2020-02-10T15:02:54.571680731Z,61696000,3,714,SF7BW125,sbox8,904.5,sds-gateway-1,48.4,38.030388,-78.484,0,0,-58,8,18.84,2499168603
2020-02-10T15:05:25.038516232Z,61696000,6,404,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,62.19,38.020855,-78.47398,1,1,-75,10.5,8.26,490727428
2020-02-10T15:09:52.901627989Z,61696000,4,560,SF7BW125,sbox10,904.7,center-for-civic-innovation,41.76,38.030693,-78.47908,2,2,-65,9.5,20.77,3151096603
2020-02-10T15:10:27.736059967Z,113152000,6,115,SF8BW125,sbox6,905.1,sds-gateway-3,55.69,38.026337,-78.50461,0,0,-11,12.25,10.43,769182100
2020-02-10T15:11:35.029693724Z,61696000,3,388,SF7BW125,sbox4,904.5,sds-alex-apt,72.08,38.027557,-78.51521,2,2,-40,9.75,8.1,1346212995
2020-02-10T15:12:18.191131534Z,61696000,1,509,SF7BW125,sbox11,904.1,sds-gateway-1,39.91,38.030388,-78.484,2,2,-108,-5.25,18.9,3062735547
2020-02-10T15:13:27.085115022Z,205824000,5,850,SF9BW125,sbox7,904.9,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-109,4.75,5.16,1458280036
2020-02-10T15:16:57.136828178Z,61696000,3,449,SF7BW125,sbox5,904.5,eui-60c5a8fffe766154,55.89,38.035526,-78.49217,1,1,-45,9.8,7.91,2202013267
2020-02-10T15:17:54.626227117Z,61696000,2,712,SF7BW125,sbox8,904.3,sds-gateway-1,48.17,38.030388,-78.484,2,2,-57,7.5,18.89,3399145467
2020-02-10T15:20:24.212520349Z,61696000,0,411,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,61.9,38.020855,-78.47398,0,0,-75,10.75,8.46,1389850627
2020-02-10T15:24:52.942300262Z,61696000,2,606,SF7BW125,sbox10,904.3,center-for-civic-innovation,42.36,38.030693,-78.47908,1,1,-63,7.5,20.42,4051087723
2020-02-10T15:25:27.671698574Z,113152000,7,109,SF8BW125,sbox6,905.3,sds-gateway-3,55.63,38.026337,-78.50461,0,0,-12,11.75,10.66,1669174660
2020-02-10T15:26:34.97932954Z,61696000,5,379,SF7BW125,sbox4,904.9,sds-alex-apt,71.9,38.027557,-78.51521,1,1,-39,9.75,9.08,2246202252
2020-02-10T15:27:18.214245672Z,61696000,4,509,SF7BW125,sbox11,904.7,sds-gateway-1,39.84,38.030388,-78.484,3,3,-61,9,19.24,3962720411
2020-02-10T15:28:27.03667279Z,205824000,7,850,SF9BW125,sbox7,905.3,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-109,5.75,5.16,2358269172
2020-02-10T15:31:57.126419246Z,61696000,4,447,SF7BW125,sbox5,904.7,eui-60c5a8fffe766154,55.2,38.035526,-78.49217,13,2,-44,9.5,8.92,3102006067
2020-02-10T15:32:54.571782483Z,61696000,3,716,SF7BW125,sbox8,904.5,sds-gateway-1,48,38.030388,-78.484,1,1,-60,11,19.88,4154851
2020-02-10T15:35:24.608695548Z,61696000,5,402,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,60.16,38.020855,-78.47398,1,1,-109,-2.5,9.61,2289844220
2020-02-10T15:39:53.249437649Z,61696000,1,621,SF7BW125,sbox10,904.1,center-for-civic-innovation,41.95,38.030693,-78.47908,3,3,-111,-3.25,20.82,656111507
2020-02-10T15:40:27.700522051Z,113152000,3,109,SF8BW125,sbox6,904.5,sds-gateway-3,55.52,38.026337,-78.50461,1,1,-10,11,11.2,2569166940
2020-02-10T15:41:35.114950196Z,61696000,7,376,SF7BW125,sbox4,905.3,sds-alex-apt,70.93,38.027557,-78.51521,0,0,-41,10,10.23,3146191404
2020-02-10T15:42:18.161352927Z,61696000,2,508,SF7BW125,sbox11,904.3,sds-gateway-1,39.15,38.030388,-78.484,3,3,-57,8,20.03,567737499
2/10/2020 3:43:27 PM,205824000,3,850,SF9BW125,sbox7,904.5,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-108,2.25,5.16,3258257844
2020-02-10T15:46:57.115950192Z,61696000,3,445,SF7BW125,sbox5,904.5,eui-60c5a8fffe766154,53.14,38.035526,-78.49217,1,1,-46,10.8,9.71,4001997603
2020-02-10T15:47:54.602438205Z,61696000,7,711,SF7BW125,sbox8,905.3,sds-gateway-1,47.02,38.030388,-78.484,0,0,-63,10.5,20.15,904131460
2020-02-10T15:50:24.242510438Z,61696000,6,397,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,58.8,38.020855,-78.47398,0,0,-109,-3.25,10.47,3189836644
2020-02-10T15:54:53.038546219Z,61696000,2,689,SF7BW125,sbox10,904.3,center-for-civic-innovation,41.86,38.030693,-78.47908,2,2,-63,7.75,20.76,1556102587
2020-02-10T15:55:27.727564801Z,113152000,0,110,SF8BW125,sbox6,903.9,sds-gateway-3,55.13,38.026337,-78.50461,1,1,-15,12,11.64,3469158980
2020-02-10T15:56:34.974760327Z,61696000,3,382,SF7BW125,sbox4,904.5,sds-alex-apt,68.96,38.027557,-78.51521,1,1,-39,9.25,10.98,4046179595
2020-02-10T15:57:18.114733856Z,61696000,4,514,SF7BW125,sbox11,904.7,sds-gateway-1,39.33,38.030388,-78.484,3,3,-61,9.5,20.35,1467721771
2020-02-10T15:58:27.023436039Z,205824000,5,850,SF9BW125,sbox7,904.9,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-109,5.75,5.16,4158245596
2020-02-10T16:01:57.15018658Z,61696000,0,436,SF7BW125,sbox5,903.9,eui-60c5a8fffe766154,52.34,38.035526,-78.49217,3,3,-47,10.8,10.26,607021419
2020-02-10T16:02:54.479293763Z,61696000,3,708,SF7BW125,sbox8,904.5,sds-gateway-1,46.69,38.030388,-78.484,0,0,-59,9.5,20.39,1804107843
2020-02-10T16:05:24.202452883Z,61696000,4,401,SF7BW125,sbox3,904.7,link-lab-smart-cville-2,57.48,38.020855,-78.47398,1,1,-68,10.25,10.64,4089828619
2020-02-10T16:09:52.966368909Z,61696000,5,660,SF7BW125,sbox10,904.9,center-for-civic-innovation,42.24,38.030693,-78.47908,1,1,-60,9.5,20.32,2456093852
2020-02-10T16:10:27.858142711Z,113152000,2,109,SF8BW125,sbox6,904.3,sds-gateway-3,54.76,38.026337,-78.50461,1,1,-12,8.5,11.86,74183452
2020-02-10T16:11:35.021654963Z,61696000,0,379,SF7BW125,sbox4,903.9,sds-alex-apt,68.59,38.027557,-78.51521,1,1,-39,9.5,10.91,651199987
2020-02-10T16:12:18.245522982Z,61696000,0,506,SF7BW125,sbox11,903.9,sds-gateway-1,39.46,38.030388,-78.484,3,3,-58,9.25,19.65,2367704707
2020-02-10T16:13:27.070226598Z,205824000,3,850,SF9BW125,sbox7,904.5,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-108,2.5,5.16,763266260
2020-02-10T16:16:57.109099198Z,61696000,1,438,SF7BW125,sbox5,904.1,eui-60c5a8fffe766154,52.14,38.035526,-78.49217,7,7,-46,10,10.25,1507012147
2020-02-10T16:17:54.528160363Z,61696000,4,707,SF7BW125,sbox8,904.7,sds-gateway-1,47.21,38.030388,-78.484,8,0,-58,9.5,19.85,2704084387
2020-02-10T16:20:24.187361601Z,61696000,2,402,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,58.34,38.020855,-78.47398,1,1,-69,7,10.49,694853259
2020-02-10T16:24:52.851212305Z,61696000,2,631,SF7BW125,sbox10,904.3,center-for-civic-innovation,42.68,38.030693,-78.47908,0,0,-63,7.75,19.87,3356085171
2020-02-10T16:25:27.700586697Z,113152000,0,113,SF8BW125,sbox6,903.9,sds-gateway-3,54.52,38.026337,-78.50461,1,1,-12,11,11.79,974175012
2020-02-10T16:26:34.957590182Z,61696000,5,379,SF7BW125,sbox4,904.9,sds-alex-apt,68.91,38.027557,-78.51521,2,2,-41,10.5,10.64,1551187644
2020-02-10T16:27:18.113080946Z,61696000,3,513,SF7BW125,sbox11,904.5,sds-gateway-1,39.65,38.030388,-78.484,3,3,-59,9,18.97,3267690795
2020-02-10T16:28:27.013166192Z,205824000,4,850,SF9BW125,sbox7,904.7,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-111,3.75,5.16,1663252796
2020-02-10T16:31:57.099497431Z,61696000,6,439,SF7BW125,sbox5,905.1,eui-60c5a8fffe766154,52.35,38.035526,-78.49217,3,3,-44,10.5,10.25,2407002756
2020-02-10T16:32:54.564161853Z,61696000,0,701,SF7BW125,sbox8,903.9,sds-gateway-1,47.66,38.030388,-78.484,0,0,-57,8.75,18.93,3604061979
2020-02-10T16:35:24.177625154Z,61696000,6,404,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,58.61,38.020855,-78.47398,1,1,-71,7.75,10.36,1594845228
2020-02-10T16:39:52.945192842Z,61696000,7,614,SF7BW125,sbox10,905.3,center-for-civic-innovation,43,38.030693,-78.47908,1,1,-60,9.25,19.56,4256076628
2020-02-10T16:40:27.617626803Z,113152000,3,112,SF8BW125,sbox6,904.5,sds-gateway-3,54.66,38.026337,-78.50461,1,1,-12,11.5,11.75,1874166612
2020-02-10T16:41:34.909703695Z,61696000,6,385,SF7BW125,sbox4,905.1,sds-alex-apt,69.87,38.027557,-78.51521,3,3,-34,9.5,10.54,2451175244
2020-02-10T16:42:18.149123233Z,61696000,0,511,SF7BW125,sbox11,903.9,sds-gateway-1,40.23,38.030388,-78.484,0,0,-60,10.25,18.4,4167676139
2020-02-10T16:43:26.963584215Z,205824000,5,850,SF9BW125,sbox7,904.9,sds-alex-apt,50.04,38.027557,-78.51521,1,1,-109,3.25,5.16,2563239916
2020-02-10T16:46:57.082652637Z,61696000,2,427,SF7BW125,sbox5,904.3,eui-60c5a8fffe766154,52.16,38.035526,-78.49217,6,6,-46,7.5,10.24,3306993291
2020-02-10T16:47:54.423093635Z,61696000,4,706,SF7BW125,sbox8,904.7,sds-gateway-1,48.06,38.030388,-78.484,0,0,-65,8.5,18.45,209070691
2020-02-10T16:50:24.166099956Z,61696000,5,401,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,58.62,38.020855,-78.47398,1,1,-69,9.5,10.37,2494835900
2020-02-10T16:54:52.854126669Z,61696000,5,612,SF7BW125,sbox10,904.9,center-for-civic-innovation,39.7,38.030693,-78.47908,1,1,-59,10.25,22.13,861100908
2020-02-10T16:55:28.649350256Z,113152000,4,108,SF8BW125,sbox6,904.7,sds-gateway-3,54.66,38.026337,-78.50461,1,1,-11,10.75,11.79,2775155892
2020-02-10T16:56:34.974128577Z,61696000,7,378,SF7BW125,sbox4,905.3,sds-alex-apt,69.8,38.027557,-78.51521,3,3,-42,10,10.78,3351162716
2020-02-10T16:57:18.194497952Z,61696000,1,501,SF7BW125,sbox11,904.1,sds-gateway-1,40.52,38.030388,-78.484,0,0,-55,8.5,18.12,772693035
2020-02-10T16:58:27.008947746Z,205824000,0,850,SF9BW125,sbox7,903.9,sds-alex-apt,50.04,38.027557,-78.51521,1,1,-105,7.25,5.16,3463227140
2020-02-10T17:01:57.07846167Z,61696000,1,427,SF7BW125,sbox5,904.1,eui-60c5a8fffe766154,51.69,38.035526,-78.49217,8,8,-44,8.8,10.56,4206983907
2020-02-10T17:02:54.48450296Z,61696000,7,700,SF7BW125,sbox8,905.3,sds-gateway-1,48.36,38.030388,-78.484,0,0,-63,10.75,18.31,1109047740
2020-02-10T17:05:24.155815314Z,61696000,1,414,SF7BW125,sbox3,904.1,link-lab-smart-cville-2,58.48,38.020855,-78.47398,0,0,-71,9.25,10.73,3394829843
2020-02-10T17:09:52.860364212Z,61696000,6,609,SF7BW125,sbox10,905.1,center-for-civic-innovation,42.27,38.030693,-78.47908,0,0,-61,10.5,20.12,1761091884
2020-02-10T17:10:27.685029214Z,113152000,5,112,SF8BW125,sbox6,904.9,sds-gateway-3,54.61,38.026337,-78.50461,0,0,-9,11.25,11.95,3674149660
2020-02-10T17:11:34.901111528Z,61696000,5,374,SF7BW125,sbox4,904.9,sds-alex-apt,67.89,38.027557,-78.51521,0,0,-39,9.5,10.86,4251150948
2020-02-10T17:12:18.062975772Z,61696000,5,507,SF7BW125,sbox11,904.9,sds-gateway-1,40.39,38.030388,-78.484,0,0,-59,9,18.35,1672678036
2020-02-10T17:13:26.956643578Z,205824000,4,850,SF9BW125,sbox7,904.7,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-111,4.5,5.16,68246828
2020-02-10T17:16:57.055012371Z,61696000,3,434,SF7BW125,sbox5,904.5,eui-60c5a8fffe766154,50.98,38.035526,-78.49217,12,1,-46,10,10.79,812006459
2020-02-10T17:17:54.426907419Z,61696000,4,694,SF7BW125,sbox8,904.7,sds-gateway-1,48.15,38.030388,-78.484,1,1,-61,10.5,18.55,2009024747
2020-02-10T17:20:24.159403083Z,61696000,3,398,SF7BW125,sbox3,904.5,link-lab-smart-cville-2,58.29,38.020855,-78.47398,3,3,-68,9.75,10.94,4294820715
2020-02-10T17:24:52.872390081Z,61696000,3,620,SF7BW125,sbox10,904.5,center-for-civic-innovation,41.75,38.030693,-78.47908,3,3,-59,9,21.07,2661083291
2020-02-10T17:25:27.617064184Z,113152000,2,392,SF8BW125,sbox6,904.3,sds-gateway-3,54.8,38.026337,-78.50461,2,2,-12,8.5,12,279173820
2020-02-10T17:27:18.015505068Z,61696000,2,505,SF7BW125,sbox11,904.3,sds-gateway-1,40.2,38.030388,-78.484,0,0,-57,8,18.63,2572662835
2020-02-10T17:28:27.038011897Z,205824000,5,850,SF9BW125,sbox7,904.9,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-111,-1,5.16,53369572
2020-02-10T17:31:57.057568067Z,61696000,4,432,SF7BW125,sbox5,904.7,eui-60c5a8fffe766154,51.87,38.035526,-78.49217,3,3,-46,10,10.88,1711996507
2020-02-10T17:32:54.434356432Z,61696000,3,681,SF7BW125,sbox8,904.5,sds-gateway-1,48.24,38.030388,-78.484,0,0,-60,10.25,18.48,2909001587
2020-02-10T17:35:24.224200094Z,61696000,7,405,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,59.61,38.020855,-78.47398,1,1,-72,9,11.12,899844892
2020-02-10T17:39:52.860911412Z,61696000,7,615,SF7BW125,sbox10,905.3,center-for-civic-innovation,41.09,38.030693,-78.47908,1,1,-61,8.75,21.15,3561074372
2020-02-10T17:40:27.646261661Z,113152000,3,392,SF8BW125,sbox6,904.5,sds-gateway-3,55.75,38.026337,-78.50461,2,2,-10,11,12.07,1179165204
2020-02-10T17:41:34.919103428Z,61696000,3,379,SF7BW125,sbox4,904.5,sds-alex-apt,70.14,38.027557,-78.51521,2,2,-39,11,10.72,841293019
2020-02-10T17:43:26.969108066Z,205824000,6,850,SF9BW125,sbox7,905.1,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-109,3.25,5.16,953356308
2020-02-10T17:46:57.050382069Z,61696000,2,433,SF7BW125,sbox5,904.3,eui-60c5a8fffe766154,53.51,38.035526,-78.49217,4,4,-44,7.5,10.9,2611986363
2020-02-10T17:47:54.32736582Z,61696000,0,691,SF7BW125,sbox8,903.9,sds-gateway-1,48.17,38.030388,-78.484,0,0,-65,9.25,18.9,3808978515
2020-02-10T17:50:24.143552894Z,61696000,0,413,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,60.39,38.020855,-78.47398,1,1,-72,9.5,11.25,1799836075
2020-02-10T17:54:52.866677542Z,61696000,1,600,SF7BW125,sbox10,904.1,center-for-civic-innovation,42.62,38.030693,-78.47908,1,1,-61,11,20.07,166098723
2020-02-10T17:55:27.684398379Z,113152000,6,394,SF8BW125,sbox6,905.1,sds-gateway-3,56.36,38.026337,-78.50461,3,3,-10,10.5,12.13,2079156964
2020-02-10T17:56:34.935291453Z,61696000,1,378,SF7BW125,sbox4,904.1,sds-alex-apt,71.07,38.027557,-78.51521,0,0,-39,11,10.99,1741280115
2020-02-10T17:57:18.004999052Z,61696000,5,489,SF7BW125,sbox11,904.9,sds-gateway-1,39.95,38.030388,-78.484,1,1,-57,8.75,19.15,77665364
2020-02-10T17:58:26.906243731Z,205824000,2,850,SF9BW125,sbox7,904.3,sds-alex-apt,50.04,38.027557,-78.51521,2,2,-109,4.25,5.16,1853342868
2020-02-10T18:01:57.030828731Z,61696000,3,440,SF7BW125,sbox5,904.5,eui-60c5a8fffe766154,54.39,38.035526,-78.49217,7,7,-47,9.8,11.06,3511976139
2020-02-10T18:02:54.379332816Z,61696000,2,693,SF7BW125,sbox8,904.3,sds-gateway-1,47.88,38.030388,-78.484,1,1,-57,7.25,19.21,413988587
2020-02-10T18:05:24.124036731Z,61696000,2,405,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,60.62,38.020855,-78.47398,1,1,-67,8.25,11.32,2699827275
2020-02-10T18:09:52.857668379Z,61696000,6,598,SF7BW125,sbox10,905.1,center-for-civic-innovation,39.17,38.030693,-78.47908,3,3,-59,9.25,23.12,1066089676
2020-02-10T18:10:27.61729972Z,113152000,7,404,SF8BW125,sbox6,905.3,sds-gateway-3,56.57,38.026337,-78.50461,3,3,-11,11,12.19,2979147796
2/10/2020 6:11:34 PM,61696000,6,373,SF7BW125,sbox4,905.1,sds-alex-apt,71.66,38.027557,-78.51521,0,0,-39,10,11.1,2641266996
2020-02-10T18:12:17.963342941Z,61696000,2,486,SF7BW125,sbox11,904.3,sds-gateway-1,39.91,38.030388,-78.484,1,1,-55,7.5,18.97,977650155
2020-02-10T18:13:26.965595998Z,205824000,0,850,SF9BW125,sbox7,903.9,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-107,6,5.16,2753329732
2020-02-10T18:16:57.54954655Z,61696000,4,440,SF7BW125,sbox5,904.7,eui-60c5a8fffe766154,54.47,38.035526,-78.49217,1,1,-46,10.3,11.15,116998459
2020-02-10T18:17:55.406081512Z,61696000,3,689,SF7BW125,sbox8,904.5,sds-gateway-1,47.85,38.030388,-78.484,1,1,-58,8.75,19.04,1313965043
2020-02-10T18:20:24.119145982Z,61696000,5,410,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,60.82,38.020855,-78.47398,1,1,-70,9.25,11.34,3599818436
2020-02-10T18:24:52.887964206Z,61696000,0,597,SF7BW125,sbox10,903.9,center-for-civic-innovation,41.5,38.030693,-78.47908,5,5,-61,10.5,20.97,1966080675
2020-02-10T18:25:27.64606672Z,113152000,5,401,SF8BW125,sbox6,904.9,sds-gateway-3,56.58,38.026337,-78.50461,3,3,-12,11.5,12.24,3879139124
2020-02-10T18:26:34.848754789Z,61696000,0,371,SF7BW125,sbox4,903.9,sds-alex-apt,71.26,38.027557,-78.51521,0,0,-40,10,11.75,3541253667
2020-02-10T18:27:18.09762507Z,61696000,1,477,SF7BW125,sbox11,904.1,sds-gateway-1,40.06,38.030388,-78.484,1,1,-57,10.25,18.94,1877634931
2020-02-10T18:28:26.904577238Z,205824000,7,850,SF9BW125,sbox7,905.3,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-109,2.75,5.16,3653315684
2020-02-10T18:31:57.01802499Z,61696000,5,432,SF7BW125,sbox5,904.9,eui-60c5a8fffe766154,54.51,38.035526,-78.49217,3,3,-46,10.5,11.44,1016988020
2020-02-10T18:32:54.29402741Z,61696000,7,697,SF7BW125,sbox8,905.3,sds-gateway-1,47.98,38.030388,-78.484,0,0,-55,8,19.04,2213942236
2020-02-10T18:35:24.102001211Z,61696000,0,411,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,61.41,38.020855,-78.47398,1,1,-71,9.25,11.59,204842059
2020-02-10T18:39:52.860442417Z,61696000,7,595,SF7BW125,sbox10,905.3,center-for-civic-innovation,42.58,38.030693,-78.47908,5,5,-60,9.25,20.27,2866071860
2020-02-10T18:40:27.570914199Z,113152000,0,398,SF8BW125,sbox6,903.9,sds-gateway-3,56.91,38.026337,-78.50461,4,4,-12,11.5,12.39,484163060
2020-02-10T18:41:34.898431697Z,61696000,3,368,SF7BW125,sbox4,904.5,sds-alex-apt,70.89,38.027557,-78.51521,0,0,-38,9.5,11.79,146272819
2020-02-10T18:42:18.859075065Z,61696000,3,480,SF7BW125,sbox11,904.5,sds-gateway-1,40.18,38.030388,-78.484,2,2,-57,9.25,18.87,2778476187
2020-02-10T18:43:26.959971116Z,205824000,4,850,SF9BW125,sbox7,904.7,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-109,3,5.16,258334388
2020-02-10T18:46:57.004540607Z,61696000,6,438,SF7BW125,sbox5,905.1,eui-60c5a8fffe766154,55.31,38.035526,-78.49217,1,1,-44,9.8,11.24,1916977316
2020-02-10T18:47:54.366378145Z,61696000,2,696,SF7BW125,sbox8,904.3,sds-gateway-1,47.96,38.030388,-78.484,0,0,-57,7.75,18.98,3113918787
2020-02-10T18:50:24.09751165Z,61696000,3,407,SF7BW125,sbox3,904.5,link-lab-smart-cville-2,62.42,38.020855,-78.47398,1,1,-70,10.5,11.32,1104833035
2020-02-10T18:54:52.866854719Z,61696000,3,604,SF7BW125,sbox10,904.5,center-for-civic-innovation,39.86,38.030693,-78.47908,0,0,-59,8.75,22.85,3766063475
2020-02-10T18:55:27.602823693Z,113152000,4,388,SF8BW125,sbox6,904.7,sds-gateway-3,57.29,38.026337,-78.50461,0,0,-12,12.75,12.33,1384154812
2020-02-10T18:56:34.843969683Z,61696000,5,368,SF7BW125,sbox4,904.9,sds-alex-apt,71.44,38.027557,-78.51521,1,1,-37,8.5,11.46,1046257860
2020-02-10T18:57:18.027872906Z,61696000,1,486,SF7BW125,sbox11,904.1,sds-gateway-1,40.32,38.030388,-78.484,0,0,-57,10.5,18.8,3677604547
2020-02-10T18:58:26.899400267Z,205824000,1,850,SF9BW125,sbox7,904.1,sds-alex-apt,50.04,38.027557,-78.51521,0,0,-109,3.5,5.16,1158320540
2020-02-10T19:01:56.990555565Z,61696000,1,442,SF7BW125,sbox5,904.1,eui-60c5a8fffe766154,57.6,38.035526,-78.49217,1,1,-46,9.8,11.06,2816967147
2020-02-10T19:02:54.289731342Z,61696000,0,399,SF7BW125,sbox8,903.9,sds-gateway-1,48.29,38.030388,-78.484,0,0,-108,-5,18.93,4013895619
2020-02-10T19:05:24.085293175Z,61696000,2,404,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,63.58,38.020855,-78.47398,0,0,-71,7.25,11.17,2004824787
2020-02-10T19:09:52.761183686Z,61696000,0,615,SF7BW125,sbox10,903.9,center-for-civic-innovation,41.9,38.030693,-78.47908,1,1,-63,9.75,20.95,371086971
2020-02-10T19:10:27.64367632Z,113152000,2,395,SF8BW125,sbox6,904.3,sds-gateway-3,57.73,38.026337,-78.50461,0,0,-11,8.75,12.37,2284145364
